Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2005-11-28,87.63792620393842,87.6516980257803,86.80459174050543,86.9354476928711,54498500,0.0,0.0,0.0
2005-11-29,87.22471440249944,87.45198890008533,86.83903503417969,86.83903503417969,51738900,0.0,0.0,0.0
2005-11-30,86.88724232029111,87.13517190543753,86.28806558228112,86.37071228027344,56007200,0.0,0.0,0.0
2005-12-01,86.79080561496768,87.48640076979507,86.76326197415575,87.25224304199219,65468200,0.0,0.0,0.0
2005-12-02,87.30738996819143,87.5208927255991,87.1214413775902,87.36248779296875,46699400,0.0,0.0,0.0
2005-12-05,87.25912458391272,87.27979019573107,86.90099946194383,87.17648315429688,59273400,0.0,0.0,0.0
2005-12-06,87.50020939546053,87.97541355982572,87.21094851848855,87.34180450439453,57935200,0.0,0.0,0.0
2005-12-07,87.30739578801732,87.37627070078898,86.55670757945285,86.83219146728516,66816500,0.0,0.0,0.0
2005-12-08,86.92859309268118,87.34181621666058,86.4189514149205,86.7770767211914,62608600,0.0,0.0,0.0
2005-12-09,86.88723174082145,87.314226492419,86.6530687522294,87.00431060791016,50744500,0.0,0.0,0.0
2005-12-12,87.26604034170293,87.36934741536126,86.74951022782736,87.08697509765625,48389900,0.0,0.0,0.0
2005-12-13,87.0663192037201,87.94786313595225,86.97678920430837,87.67926788330078,88630900,0.0,0.0,0.0
2005-12-14,87.59661053755168,88.2164423900814,87.56217309933766,88.02360534667969,64375000,0.0,0.0,0.0
2005-12-15,88.04424673924757,88.15444231425921,87.58970312836006,87.76876831054688,55900300,0.0,0.0,0.0
2005-12-16,88.12326526504975,88.17865513500054,87.48629760742188,87.48629760742188,46238300,0.672,0.0,0.0
2005-12-19,87.74249320895065,87.83942286388712,87.02244057065829,87.03628540039062,48733000,0.0,0.0,0.0
2005-12-20,87.14013176118468,87.6455498731692,86.87703776332077,87.1193618774414,46603200,0.0,0.0,0.0
2005-12-21,87.3893621117381,87.76323578541343,87.09857323741342,87.2578125,51806900,0.0,0.0,0.0
2005-12-22,87.4516682431276,87.71476745605469,87.2924289869258,87.71476745605469,32247900,0.0,0.0,0.0
2005-12-23,87.77708945572559,87.83247932754072,87.52784031482635,87.76324462890625,27977300,0.0,0.0,0.0
2005-12-27,87.90171319068534,87.96402811645231,86.80778700294397,86.87010192871094,44499500,0.0,0.0,0.0
2005-12-28,87.05703978898156,87.23012918230908,86.89087545042246,87.06396484375,30764300,0.0,0.0,0.0
2005-12-29,87.04321829832163,87.20938268143001,86.58625964193548,86.67626953125,32788900,0.0,0.0,0.0
2005-12-30,86.40621337501109,86.58622251190735,86.10157440138939,86.20542907714844,44645600,0.0,0.0,0.0
2006-01-03,86.676246441429,87.92941196093992,86.1223582689249,87.7217025756836,73256700,0.0,0.0,0.0
2006-01-04,87.83248407871676,88.26866745775068,87.721704329094,88.13712310791016,51899600,0.0,0.0,0.0
2006-01-05,88.03326560065378,88.3378993378453,87.84632609970515,88.1925048828125,47307500,0.0,0.0,0.0
2006-01-06,88.63561795236106,89.02333649634839,88.17865942643114,88.92640686035156,62885900,0.0,0.0,0.0
2006-01-09,88.91257018828401,89.35567867188415,88.88488053004507,89.15489959716797,43527400,0.0,0.0,0.0
2006-01-10,88.89176694361414,89.30025527771089,88.80175710017276,89.24486541748047,44960800,0.0,0.0,0.0
2006-01-11,89.32797614220274,89.61876505223943,89.12718653187915,89.52875518798828,49598900,0.0,0.0,0.0
2006-01-12,89.36954139652295,89.50801083633982,88.92643285038427,89.1756820678711,40509200,0.0,0.0,0.0
2006-01-13,89.01644874425033,89.24491752486026,88.76026917054227,89.09259796142578,44856700,0.0,0.0,0.0
2006-01-17,88.76027086400603,88.91259043034663,88.4902517354099,88.85028076171875,52066600,0.0,0.0,0.0
2006-01-18,88.3309746494423,89.24488109242334,88.04018575556026,88.49713897705078,75067600,0.0,0.0,0.0
2006-01-19,88.71179121343603,89.15489969753501,88.49023168911674,88.83641052246094,81530400,0.0,0.0,0.0
2006-01-20,88.81564557295206,88.83641545894369,87.21630096435547,87.21630096435547,114957800,0.0,0.0,0.0
2006-01-23,87.38242997647579,87.80476842831253,87.32704011473079,87.52782440185547,67017400,0.0,0.0,0.0
2006-01-24,87.67324348177047,88.03327240208854,87.52784901550451,87.61785888671875,53008800,0.0,0.0,0.0
2006-01-25,87.95711713965073,88.05404678878521,87.1262847841512,87.69402313232422,87747700,0.0,0.0,0.0
2006-01-26,88.10250540185811,88.39329432876006,87.76325165380581,88.17866516113281,71294000,0.0,0.0,0.0
2006-01-27,88.38636851828801,89.07872607729473,88.24096878249989,88.99563598632812,65771200,0.0,0.0,0.0
2006-01-30,88.92640686035156,89.18257577737076,88.86409721532601,88.92640686035156,33709600,0.0,0.0,0.0
2006-01-31,88.84331958154765,88.99562851236311,88.26865630581948,88.27558135986328,72937000,0.0,0.0,0.0
2006-02-01,88.49713348358364,88.91946668956618,88.4278987915669,88.89177703857422,63561000,0.0,0.0,0.0
2006-02-02,88.69103143870595,88.71872110013247,87.79096425650226,87.86019897460938,83626900,0.0,0.0,0.0
2006-02-03,87.63863807792187,88.89180381235785,87.33399900257037,87.42400360107422,86040400,0.0,0.0,0.0
2006-02-06,87.54170659727455,87.79095578422266,87.35476706592854,87.65248107910156,45511900,0.0,0.0,0.0
2006-02-07,87.50018542105043,87.69405006112044,86.82167766875511,86.87706756591797,71208100,0.0,0.0,0.0
2006-02-08,87.13320249322099,88.69101236815428,86.96011309403609,87.66632080078125,59422200,0.0,0.0,0.0
2006-02-09,87.87403366487443,88.34483708885182,87.49324011809276,87.52093505859375,62023300,0.0,0.0,0.0
2006-02-10,87.53476606948499,88.01941424607148,86.85625333999494,87.68016052246094,64508700,0.0,0.0,0.0
2006-02-13,87.65247942313624,87.78402906994855,87.20244588396717,87.52093505859375,52308700,0.0,0.0,0.0
2006-02-14,87.5555351891062,88.64253633193591,87.38244580150739,88.44867706298828,90964400,0.0,0.0,0.0
2006-02-15,88.4002530263411,88.84336692269767,88.09561387330577,88.7602767944336,85471300,0.0,0.0,0.0
2006-02-16,88.85717318748974,89.45953149245284,88.74639343433115,89.42491149902344,61017900,0.0,0.0,0.0
2006-02-17,89.34874102093683,89.42490077152982,89.02333213790655,89.18257141113281,40342600,0.0,0.0,0.0
2006-02-21,89.39031036931898,89.59108947031724,88.82257193797743,88.96105194091797,46456300,0.0,0.0,0.0
2006-02-22,89.15488172229156,89.76414916225104,89.07179163515451,89.50106048583984,42326700,0.0,0.0,0.0
2006-02-23,89.50107173173024,89.75724066829181,88.81563389054529,89.36952209472656,43423200,0.0,0.0,0.0
2006-02-24,89.39029779150468,89.64646674472627,89.14796838499706,89.59800720214844,36777400,0.0,0.0,0.0
2006-02-27,89.59108668561052,90.0341952134409,89.50800713806127,89.63263702392578,35858600,0.0,0.0,0.0
2006-02-28,89.45261659072902,89.94419522735893,88.7117993132925,88.7810287475586,74394800,0.0,0.0,0.0
2006-03-01,89.0371440042051,89.6533415163265,88.96790405539163,89.57025146484375,48641600,0.0,0.0,0.0
2006-03-02,89.24491105051264,89.60494004383386,89.04413194848296,89.56340026855469,60642300,0.0,0.0,0.0
2006-03-03,89.08567769862486,90.05498496649358,89.07182758442255,89.14798736572266,73402500,0.0,0.0,0.0
2006-03-06,89.41105914598414,89.43874880130986,88.51791721705646,88.73947143554688,57478400,0.0,0.0,0.0
2006-03-07,88.52483817051449,88.6633075698045,88.20635432633226,88.60099792480469,61780800,0.0,0.0,0.0
2006-03-08,88.41406956222843,88.92641802513057,88.0540459093631,88.78794860839844,66692400,0.0,0.0,0.0
2006-03-09,88.81562774885954,89.0925665495302,88.1925048828125,88.1925048828125,56313600,0.0,0.0,0.0
2006-03-10,88.42099299051912,89.20335521697007,88.23405875314397,89.03026580810547,60490800,0.0,0.0,0.0
2006-03-13,89.20333090404698,89.42489035798502,88.98870178587963,89.1964111328125,45479100,0.0,0.0,0.0
2006-03-14,89.11335514894361,90.16573113940528,89.0441151601721,90.13111114501953,69877300,0.0,0.0,0.0
2006-03-15,90.11035332242446,90.60193195360559,89.9026544573878,90.5326919555664,53398900,0.0,0.0,0.0
2006-03-16,90.7057620120244,91.02425114462102,90.58806249212991,90.71961212158203,65526400,0.0,0.0,0.0
2006-03-17,90.8371074930688,90.990032773553,90.62858266200213,90.79540252685547,47286800,0.519,0.0,0.0
2006-03-20,90.80929424083672,90.99001926979088,90.5104016229643,90.64942169189453,45538500,0.0,0.0,0.0
2006-03-21,90.6215999933576,91.05257594171884,89.98209927092648,90.07941436767578,87102700,0.0,0.0,0.0
2006-03-22,90.02379407221262,90.7189048581795,89.98208912210244,90.62854766845703,51605700,0.0,0.0,0.0
2006-03-23,90.54515749076572,90.63552531730673,90.12809724341608,90.4408950805664,46704200,0.0,0.0,0.0
2006-03-24,90.35744314560168,90.76060862186304,90.18366547168975,90.51036834716797,43209200,0.0,0.0,0.0
2006-03-27,90.38529659692541,90.55907437406425,90.18371904232804,90.37834930419922,32523000,0.0,0.0,0.0
2006-03-28,90.31576559873133,90.73283643424003,89.70407514161772,89.8222427368164,82079900,0.0,0.0,0.0
2006-03-29,89.95431139564661,90.7119797924016,89.87089086844,90.3852767944336,61505700,0.0,0.0,0.0
2006-03-30,90.44089317566738,91.04563635519087,90.05163271038549,90.22541046142578,70571700,0.0,0.0,0.0
2006-03-31,90.37831910142846,90.53124434273013,89.92649066792796,90.24624633789062,62925600,0.0,0.0,0.0
2006-04-03,90.41310364166058,90.96918402272381,90.00993794080239,90.1767578125,61624700,0.0,0.0,0.0
2006-04-04,90.176764372195,90.87187550564161,89.91957664691708,90.75370788574219,54809300,0.0,0.0,0.0
2006-04-05,90.78847282851798,91.25419605240737,90.6286002248676,91.06651306152344,50607200,0.0,0.0,0.0
2006-04-06,90.95528266218959,91.20552305764807,90.4965068360903,90.96917724609375,57906200,0.0,0.0,0.0
2006-04-07,91.10124946482351,91.33758466833557,89.91261554880239,90.044677734375,80180900,0.0,0.0,0.0
2006-04-10,90.18370819091797,90.4200433938167,89.85004726224065,90.18370819091797,41496500,0.0,0.0,0.0
2006-04-11,90.26012544940595,90.4060927515834,89.14794412607195,89.41903686523438,72799400,0.0,0.0,0.0
2006-04-12,89.50942910417956,89.75966943997658,89.39820882014753,89.58589172363281,43033700,0.0,0.0,0.0
2006-04-13,89.38429951927847,89.84307521488383,89.18966933445492,89.46772003173828,51051800,0.0,0.0,0.0
2006-04-17,89.55111279773713,89.88476296406758,88.9880748275084,89.43294525146484,64167700,0.0,0.0,0.0
2006-04-18,89.62062601040236,91.0178054388952,89.62062601040236,90.8509750366211,92531800,0.0,0.0,0.0
2006-04-19,90.88574496392948,91.10818553031982,90.53124224361365,91.02476501464844,87269000,0.0,0.0,0.0
2006-04-20,91.05954214790866,91.65733803970664,90.7815019870245,91.14990997314453,86005500,0.0,0.0,0.0
2006-04-21,91.5391459965665,91.60865071495101,90.79537232466126,91.16378021240234,72342600,0.0,0.0,0.0
2006-04-24,90.98307357066388,91.1081990594765,90.62857079770598,90.99697875976562,52546400,0.0,0.0,0.0
2006-04-25,91.0873126138821,91.14292274947674,90.30879192865497,90.62158966064453,84359800,0.0,0.0,0.0
2006-04-26,90.7119637512471,91.15683426032456,90.57294370588843,90.64244842529297,67262400,0.0,0.0,0.0
2006-04-27,90.29489700088453,91.49744643245248,90.07941433006891,91.08037567138672,124478600,0.0,0.0,0.0
2006-04-28,90.91354195349429,91.58085302572488,90.8579424201456,91.38622283935547,55854400,0.0,0.0,0.0
2006-05-01,91.38622210811366,91.61560995590277,90.58684889238917,90.64244842529297,64990300,0.0,0.0,0.0
2006-05-02,91.06647119941174,91.37927957594256,90.8787989013534,91.32366943359375,49063500,0.0,0.0,0.0
2006-05-03,91.16380304385027,91.28198124714488,90.67722746710098,90.98307800292969,60821300,0.0,0.0,0.0
2006-05-04,91.11513847236851,91.4904936932477,91.03867584874767,91.30976867675781,42921400,0.0,0.0,0.0
2006-05-05,91.7893707284822,92.3107037572999,91.65035070877366,92.11607360839844,62588200,0.0,0.0,0.0
2006-05-08,92.10914520903216,92.28988083842263,92.0048828125,92.0048828125,30016700,0.0,0.0,0.0
2006-05-09,92.04655737426062,92.2898503612269,91.97009477320385,92.18557739257812,29864000,0.0,0.0,0.0
2006-05-10,92.03962491328686,92.27596004315514,91.67816432219176,92.1369400024414,64378200,0.0,0.0,0.0
2006-05-11,92.1091362594263,92.13694663350009,90.72587243593019,91.02476501464844,80626900,0.0,0.0,0.0
2006-05-12,90.61468745439828,90.86492788580105,89.80140870397781,89.83616638183594,91726500,0.0,0.0,0.0
2006-05-15,89.52335032195116,90.18371432578519,89.39823542010043,90.01688385009766,84029300,0.0,0.0,0.0
2006-05-16,90.19757863999345,90.3644090596923,89.67624551080291,89.88478088378906,62137600,0.0,0.0,0.0
2006-05-17,89.43992935896554,89.73883259856352,88.11921742397811,88.1748275756836,144789500,0.0,0.0,0.0
2006-05-18,88.52238368643137,88.80042914362237,87.66044754208765,87.7299575805664,87906300,0.0,0.0,0.0
2006-05-19,88.18873735893047,88.6197027989067,87.44496877677419,88.3486099243164,124309400,0.0,0.0,0.0
2006-05-22,87.77859935564834,88.39724760244837,87.23641372841011,87.67433166503906,110852800,0.0,0.0,0.0
2006-05-23,88.4042087634652,88.7170065623319,87.00703430175781,87.00703430175781,92006500,0.0,0.0,0.0
2006-05-24,87.36154555245572,88.20262917657978,86.72204474286525,87.7021484375,168405000,0.0,0.0,0.0
2006-05-25,88.22346328696614,88.78650665283203,87.88286047284208,88.78650665283203,78977900,0.0,0.0,0.0
2006-05-26,88.98115925004818,89.23835754394531,88.63360903786315,89.23835754394531,62989700,0.0,0.0,0.0
2006-05-30,88.95332429389556,88.9741767680517,87.6187129151606,87.6534652709961,72419900,0.0,0.0,0.0
2006-05-31,88.0149651614185,88.63361358642578,87.72301448295848,88.63361358642578,86926200,0.0,0.0,0.0
2006-06-01,88.54322215938343,89.62759874054348,88.46675953817102,89.48162078857422,73721700,0.0,0.0,0.0
2006-06-02,89.8430663264075,89.96818117289479,89.19661840645944,89.6692886352539,91702600,0.0,0.0,0.0
2006-06-05,89.56507048997558,89.57201778269479,88.11923280957001,88.3625259399414,86105100,0.0,0.0,0.0
2006-06-06,88.42504091465862,88.5432084734401,87.41713241377651,88.1469955444336,130498600,0.0,0.0,0.0
2006-06-07,88.21650935159043,88.73088983055713,87.43798338896642,87.48664093017578,108599400,0.0,0.0,0.0
2006-06-08,87.29201158032535,87.93151221455446,86.10337280259267,87.4101791381836,204957200,0.0,0.0,0.0
2006-06-09,87.83421222441265,88.25127769652187,87.09044378644742,87.13214874267578,94972200,0.0,0.0,0.0
2006-06-12,87.50055725856404,87.53531492450702,86.06863051673739,86.18679809570312,95815900,0.0,0.0,0.0
2006-06-13,86.01303050425231,86.7776515155875,85.18585205078125,85.18585205078125,185688800,0.0,0.0,0.0
2006-06-14,85.38745363513837,85.9365920962041,85.03989804990266,85.84622955322266,163566400,0.0,0.0,0.0
2006-06-15,86.15897173301242,87.83419111592895,86.0964143137038,87.66736602783203,134057000,0.0,0.0,0.0
2006-06-16,87.4753860790896,87.66389322586676,86.89589266311613,87.02854919433594,94253500,0.555,0.0,0.0
2006-06-19,87.55216611196879,87.60802204112773,86.26052837877695,86.34430694580078,95804400,0.0,0.0,0.0
2006-06-20,86.58171499550305,87.14025845541425,86.3792411935186,86.63756561279297,65494700,0.0,0.0,0.0
2006-06-21,86.57474807771423,87.76165781583481,86.54682010041861,87.27991485595703,75008200,0.0,0.0,0.0
2006-06-22,87.2379746152923,87.31477518102174,86.60263077582924,86.89586639404297,74566100,0.0,0.0,0.0
2006-06-23,86.80512690469159,87.48236552626949,86.59566979380843,86.88192749023438,54107000,0.0,0.0,0.0
2006-06-26,86.95175741979308,87.31481042794012,86.7492836035647,87.26593780517578,37899600,0.0,0.0,0.0
2006-06-27,87.27991787292517,87.47540839403497,86.41416652698571,86.51191711425781,69780200,0.0,0.0,0.0
2006-06-28,86.70735446365553,87.11229658332365,86.33033497840817,87.09833526611328,62368100,0.0,0.0,0.0
2006-06-29,87.41255634340571,88.91365166369546,87.39161169444853,88.85779571533203,110634800,0.0,0.0,0.0
2006-06-30,89.04629813020922,89.13008204327086,88.64135054048504,88.8647689819336,54227800,0.0,0.0,0.0
2006-07-03,88.9694764157459,89.3744185826006,88.88569252257878,89.2278060913086,23914000,0.0,0.0,0.0
2006-07-05,88.87173316321206,88.98343969651661,88.33412915862026,88.71813201904297,69653400,0.0,0.0,0.0
2006-07-06,88.80891836987462,89.2627386044424,88.72513977850072,88.97648620605469,50100300,0.0,0.0,0.0
2006-07-07,88.80192017819262,89.06024454514073,88.17355425219802,88.39697265625,81626500,0.0,0.0,0.0
2006-07-10,88.62739921008304,88.96950757190095,88.25736287409603,88.56455993652344,60964100,0.0,0.0,0.0
2006-07-11,88.39696437929993,88.95551300048828,87.9291829719155,88.95551300048828,73640800,0.0,0.0,0.0
2006-07-12,88.77404335391738,88.94858924909742,87.77564062041876,88.00604248046875,82561300,0.0,0.0,0.0
2006-07-13,87.58710901937805,87.74769355177047,86.57474517822266,86.57474517822266,102405700,0.0,0.0,0.0
2006-07-14,86.66552405385546,86.7562913264552,85.75788861488323,86.23963165283203,103242500,0.0,0.0,0.0
2006-07-17,86.23961060209172,86.64455824958232,85.98128615505397,86.11393737792969,81159000,0.0,0.0,0.0
2006-07-18,86.37225046295454,86.60963554126741,85.4506487727425,86.55377960205078,122771000,0.0,0.0,0.0
2006-07-19,86.7003806618122,88.15260283999326,86.3792170635689,87.754638671875,133565300,0.0,0.0,0.0
2006-07-20,88.05488536445392,88.18055857958751,87.03553832024421,87.15422821044922,112259800,0.0,0.0,0.0
2006-07-21,87.37766407494793,87.40559205350985,86.4490787629539,86.53984069824219,101560000,0.0,0.0,0.0
2006-07-24,86.88195439432369,88.19453742573131,86.88195439432369,88.11773681640625,92884000,0.0,0.0,0.0
2006-07-25,87.95713516364322,88.87873691376122,87.77560601274722,88.43190002441406,95480700,0.0,0.0,0.0
2006-07-26,88.38300745553133,88.98344542500233,88.09675511755471,88.55057525634766,84525800,0.0,0.0,0.0
2006-07-27,88.93461671170019,89.15105722957463,88.11075992787787,88.46683502197266,87257100,0.0,0.0,0.0
2006-07-28,88.69718364481629,89.46518400663156,88.57151047094003,89.35347747802734,82137000,0.0,0.0,0.0
2006-07-31,89.13008225520441,89.33953404828281,88.98345907531896,89.26273345947266,49593100,0.0,0.0,0.0
2006-08-01,88.90668510576954,88.93461308521832,88.3900308027607,88.82290649414062,65225600,0.0,0.0,0.0
2006-08-02,89.07420251214792,89.68860705845856,89.05325787110813,89.42329406738281,64770900,0.0,0.0,0.0
2006-08-03,88.90665869603446,89.75146517493718,88.7740074914536,89.66069793701172,63693800,0.0,0.0,0.0
2006-08-04,90.1214923573164,90.36585009508153,89.00440025775205,89.50708770751953,96294200,0.0,0.0,0.0
2006-08-07,89.29763793945312,89.4233111363946,88.94854631758405,89.29763793945312,45377300,0.0,0.0,0.0
2006-08-08,89.4302724037696,89.68860739995867,88.63434408094061,88.95551300048828,90901300,0.0,0.0,0.0
2006-08-09,89.49312402854257,89.78637036907686,88.39698186390135,88.65531158447266,78910600,0.0,0.0,0.0
2006-08-10,88.3760468369836,89.01837421960735,88.1665897081334,88.9276123046875,69322300,0.0,0.0,0.0
2006-08-11,88.7879608202995,88.80890546509951,88.24337874863754,88.67625427246094,47482200,0.0,0.0,0.0
2006-08-14,89.10910847673806,89.4791499997483,88.61339910748188,88.74605560302734,57839000,0.0,0.0,0.0
2006-08-15,89.54199136916992,89.97486152458613,89.2976283255132,89.80730438232422,68143000,0.0,0.0,0.0
2006-08-16,90.28910270507801,90.68706179278233,90.09360150795683,90.55440521240234,71737600,0.0,0.0,0.0
2006-08-17,90.47058681904552,91.02214689907026,90.40775288336503,90.7847671508789,70992800,0.0,0.0,0.0
2006-08-18,90.89646810929369,91.24555969238281,90.47755394821488,91.24555969238281,58288400,0.0,0.0,0.0
2006-08-21,90.88949964233865,90.95932223583313,90.62419722461009,90.85459899902344,42133600,0.0,0.0,0.0
2006-08-22,90.75687675140088,91.12691315311153,90.54043091810912,90.8476333618164,60839900,0.0,0.0,0.0
2006-08-23,90.88951108299987,91.07104558756325,90.19831632618815,90.59627532958984,66592100,0.0,0.0,0.0
2006-08-24,90.75683006109851,90.8336306325149,90.34489391254013,90.51943969726562,57983000,0.0,0.0,0.0
2006-08-25,90.51249753677138,90.93838984625779,90.44966358621603,90.63118743896484,41756000,0.0,0.0,0.0
2006-08-28,90.51949694419051,91.33638110834268,90.51251894362294,91.06407928466797,52681500,0.0,0.0,0.0
2006-08-29,91.10594352504197,91.34332329249249,90.63117333670913,91.16877746582031,61817800,0.0,0.0,0.0
2006-08-30,91.3712829981062,91.48997292997295,91.14786978913233,91.22467041015625,50052200,0.0,0.0,0.0
2006-08-31,91.35732422570818,91.4550694991887,91.16881167919729,91.21070098876953,37510300,0.0,0.0,0.0
2006-09-01,91.5597509364081,91.8669532708146,91.35029383081903,91.75524139404297,48794500,0.0,0.0,0.0
2006-09-05,91.81807480599444,92.0554652061379,91.60163970437821,91.9297866821289,52348300,0.0,0.0,0.0
2006-09-06,91.53879483502014,91.57370612382095,90.99421282070212,91.11988067626953,53795600,0.0,0.0,0.0
2006-09-07,90.80572727230265,91.16180760870809,90.31002304620927,90.70100402832031,86269400,0.0,0.0,0.0
2006-09-08,90.81965506740018,91.08496804322395,90.64510929981678,90.95928955078125,45096300,0.0,0.0,0.0
2006-09-11,90.66608402829253,91.24557744739268,90.4007709644214,91.05008697509766,68496600,0.0,0.0,0.0
2006-09-12,91.1548434226258,92.04851752257817,91.02218684235487,91.94379425048828,69875600,0.0,0.0,0.0
2006-09-13,91.9088266159174,92.47435324549261,91.82504804958896,92.31377410888672,62898400,0.0,0.0,0.0
2006-09-14,92.13227606617284,92.32776654449864,91.98565288071245,92.3207778930664,57805400,0.0,0.0,0.0
2006-09-15,92.7829156969295,92.83901730136843,92.34112224965233,92.53748321533203,76703100,0.579,0.0,0.0
2006-09-18,92.41826834544528,92.83902506377382,92.32009320454034,92.66371154785156,64154100,0.0,0.0,0.0
2006-09-19,92.64963791737722,92.6566573027471,91.91333007275512,92.4322509765625,92089100,0.0,0.0,0.0
2006-09-20,92.74080410631983,93.10545903536897,92.6075641879971,92.92312622070312,75204100,0.0,0.0,0.0
2006-09-21,92.9932893949126,93.09146452270663,92.15879545852009,92.47435760498047,88932500,0.0,0.0,0.0
2006-09-22,92.33410393197151,92.34111261918783,91.86426508161891,92.19385528564453,65966800,0.0,0.0,0.0
2006-09-25,92.37615926400899,93.16157078928184,91.89931182034664,92.902099609375,92299100,0.0,0.0,0.0
2006-09-26,92.91612183911013,93.6875052439254,92.84599218402401,93.67347717285156,73962700,0.0,0.0,0.0
2006-09-27,93.61039208181992,93.94699097614561,93.45611535936108,93.78570556640625,82432200,0.0,0.0,0.0
2006-09-28,93.78569807391924,93.96101154449987,93.46311657992544,93.7506332397461,58597500,0.0,0.0,0.0
2006-09-29,93.82775385381463,93.92592895076538,93.60334751776544,93.67347717285156,47966600,0.0,0.0,0.0
2006-10-02,93.6454238307408,93.84879341640159,93.23168667409763,93.3228530883789,51687400,0.0,0.0,0.0
2006-10-03,93.18965107067594,93.87687704945213,93.02134624513806,93.51924133300781,73108100,0.0,0.0,0.0
2006-10-04,93.42803103977448,94.66925313247948,93.32284726085147,94.61315155029297,80890500,0.0,0.0,0.0
2006-10-05,94.61316430871537,94.95678253333803,94.49395244309954,94.79548645019531,60505900,0.0,0.0,0.0
2006-10-06,94.63424177227739,94.73943631091564,94.24854986451469,94.67631530761719,64983600,0.0,0.0,0.0
2006-10-09,94.56411249315931,94.87967467416868,94.41684443520157,94.73240661621094,41176800,0.0,0.0,0.0
2006-10-10,94.73940018910709,94.98483261844146,94.55706733843536,94.85861206054688,56403700,0.0,0.0,0.0
2006-10-11,94.5570650226863,94.97080221936548,94.17839265799174,94.74640655517578,104071800,0.0,0.0,0.0
2006-10-12,94.98483725973107,95.64401762837176,94.9497724251743,95.56687927246094,59158600,0.0,0.0,0.0
2006-10-13,95.48274953864713,95.86844138811861,95.39859178039791,95.81233978271484,53944000,0.0,0.0,0.0
2006-10-16,95.73519901086452,96.1068627745884,95.66506933079755,95.9595947265625,42273000,0.0,0.0,0.0
2006-10-17,95.70012406058996,95.86140946736077,95.13911878018216,95.65805053710938,90500600,0.0,0.0,0.0
2006-10-18,96.09984102159123,96.33125611977337,95.44067126650204,95.7842788696289,86848600,0.0,0.0,0.0
2006-10-19,95.64404268830147,95.98766103653385,95.53183946843522,95.93856811523438,64063200,0.0,0.0,0.0
2006-10-20,95.9595947265625,96.03673309452142,95.6019590389094,95.9595947265625,48094500,0.0,0.0,0.0
2006-10-23,95.76324635543683,96.63280518413418,95.6440344571963,96.4013900756836,66219900,0.0,0.0,0.0
2006-10-24,96.26816232580839,96.72397321227366,96.22608879170863,96.68891906738281,53234900,0.0,0.0,0.0
2006-10-25,96.59072829106839,97.06056717963531,96.4294321694018,97.01849365234375,78105400,0.0,0.0,0.0
2006-10-26,97.23589077847193,97.47431459141784,96.7590324522923,97.32003784179688,66843700,0.0,0.0,0.0
2006-10-27,97.20080602256867,97.29898114309803,96.51358017886317,96.70993041992188,80238000,0.0,0.0,0.0
2006-10-30,96.53460959639007,96.91328197525658,96.35227674335988,96.6397933959961,49717800,0.0,0.0,0.0
2006-10-31,96.82213150591487,96.95536075922115,96.2470981694214,96.62577056884766,71274100,0.0,0.0,0.0
2006-11-01,96.92733107412242,96.99044136757594,95.87545004874875,95.97362518310547,83005600,0.0,0.0,0.0
2006-11-02,95.72818465920408,96.07881167741266,95.62300083385647,95.91752624511719,60693100,0.0,0.0,0.0
2006-11-03,96.26112194401226,96.34526898450731,95.10404663578063,95.74919891357422,71346400,0.0,0.0,0.0
2006-11-06,96.04372363124418,96.96937306840012,96.036704245174,96.8291244506836,63303300,0.0,0.0,0.0
2006-11-07,96.91329659744058,97.46027383848893,96.77304794337704,97.20081329345703,63318900,0.0,0.0,0.0
2006-11-08,96.77305773118916,97.50937661485352,95.97362855185605,97.41120147705078,87517800,0.0,0.0,0.0
2006-11-09,97.48134188802317,97.57250835755305,96.70294930281754,96.89929962158203,95916300,0.0,0.0,0.0
2006-11-10,96.87120791924349,97.0114565513702,96.57668258169197,96.94133758544922,48991500,0.0,0.0,0.0
2006-11-13,96.89925582229526,97.50233458598659,96.82212816791214,97.17976379394531,59398200,0.0,0.0,0.0
2006-11-14,97.45325449564086,97.99322299004776,96.85718440568525,97.90906524658203,96704000,0.0,0.0,0.0
2006-11-15,97.87401307676613,98.49110923961877,97.84595692828597,98.1895751953125,76509600,0.0,0.0,0.0
2006-11-16,98.48409775219542,98.65239183714904,97.81790869858868,98.44202423095703,76728800,0.0,0.0,0.0
2006-11-17,98.12648203836123,98.47710909179688,97.98623335704468,98.47010040283203,56353800,0.0,0.0,0.0
2006-11-20,98.3859125706392,98.69446596186825,98.13346076875038,98.52616119384766,69174200,0.0,0.0,0.0
2006-11-21,98.51914482914401,98.64536537010869,98.3788855165834,98.62432861328125,51367900,0.0,0.0,0.0
2006-11-22,98.7014820959894,98.98899875044751,98.52616862867859,98.82069396972656,45505300,0.0,0.0,0.0
2006-11-24,98.34381351548598,98.7645592758508,98.31575737795954,98.42095184326172,30998000,0.0,0.0,0.0
2006-11-27,98.37187543600557,98.42096833476222,97.03949758784069,97.06754302978516,84545100,0.0,0.0,0.0
2006-11-28,96.94135738853225,97.58650978833401,96.85019094389837,97.48833465576172,106652900,0.0,0.0,0.0
2006-11-29,97.80388069395617,98.54720810378771,97.53039210542786,98.50513458251953,90034900,0.0,0.0,0.0
